Inventory ID,Inventory ID,Description,Item Status,Stock Item,Vendor MOQ,Stock Status,Item Class,Item Class Description,Range,Type,Is a Kit,Valuation Method,Tax Category,Posting Class,Default Warehouse,Default Issue From,Default Receipt To,HS Code,Commodity Code,Base Unit,Sales Unit,Purchase Unit,M/F Code,NQ Type,Product Function,Product Function Description,Country of Origin,Client ID,Client Name,Launch Date,Price Class,Duty,Shipping,Packaging,Vendor Lead Time (Days),Prod. Lead Time (Days),Weight UOM,Volume UOM,Weight per Item Assembled,Weight per Master Carton,Weight per Inner Carton,Volume per Item Assembled,Volume per Master Carton,Volume per Inner Carton,Length per Item Assembled,Length per Master Carton,Length per Inner Carton,Width per Item Assembled,Width per Master Carton,Width per Inner Carton,Height per Item Assembled,Height per Master Carton,Height per Inner Carton,Weight (lb) per Item Assembled,Weight (lb) per Master Carton,Weight (lb) per Inner Carton,Volume (CFT) per Item,Volume (CFT) per Carton,Volume (CFT) per Shipper,Volume (CFT) per Pallet,Length (in) per Item,Length (in) per Carton,Length (in) per Shipper,Width (in) per Item,Width (in) per Carton,Width (in) per Shipper,Height (in) per Item,Height (in) per Carton,Height (in) per Shipper,Qty of Items per Master Carton,Qty of Items per Inner Carton,Qty of Master Cartons per Pallet,WH Carton Dims Received,Inventory Account,WH Item Dims Received,Master Packaging Weight (g),Inner Packaging Weight (g),Barcode,Season
"12,429",BU_FF062,Flow Tray - Walnut - Natural - Lacquer - Extra Tall - 1.2,Active,True,50.00,A-Category,S-FB-BU-***,Food & Beverage : Buffet,Flow,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,BU_BBTWNLXT12_Flow_Bento Box Tray_Walnut_Natural_Lacquer_X Tall_1.2_S1_20210325_R1,Catalogue,TDI,Tray - Display,Czech Republic,C00001,Craster Ltd - Suspense,31/07/2021,FLW,0.00,7.61,0.00,8,70,,,"1,185.000000","6,735.00",0.00,0.009474,0.062271,0.000000,265.00,555.00,,325.00,340.00,,110.00,330.00,,2.61,14.85,0.00,0.334571,2.199082,0.000000,0.000000,10.43,21.85,,12.80,13.39,,4.33,12.99,,6.00,,0.00,True,1000,False,999.00,,5056843401400,
"12,430",BU_FF066,Flow Tray - Walnut - Natural - Lacquer - Extra Tall - 1.8,Active,True,50.00,A-Category,S-FB-BU-***,Food & Beverage : Buffet,Flow,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4419900000,4419900000,EA,EA,EA,BU_BBTWNLXT18_Flow_Bento Box Tray_Walnut_Natural_Lacquer_X Tall_1.8_S1_20210325_R1,Catalogue,TDI,Tray - Display,Czech Republic,C00001,Craster Ltd - Suspense,31/07/2021,FLW,0.00,3.81,0.00,8,70,,,855.000000,"4,705.00",0.00,0.004683,0.025942,0.000000,131.00,340.00,,325.00,545.00,,110.00,140.00,,1.88,10.37,0.00,0.165379,0.916134,0.000000,0.000000,5.16,13.39,,12.80,21.46,,4.33,5.51,,5.00,,0.00,True,1000,False,505.00,,5056843401417,
"13,225",BU_FF1011,Flow Walnut 1.1 Cold Cell Cooling Tray,Active,False,,N-New Product Launch,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,DACHSER,,,,,EA,EA,EA,,Catalogue,COO,Cooling,,C00001,Craster Ltd - Suspense,03/11/2023,FLW,13.21,1.38,0.00,,,G,,"5,200.000000",0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.46,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,Autumn-Winter 2023
"13,224",BU_FF1012,Flow Walnut 1.2 Cold Cell Cooling Tray,Active,False,,N-New Product Launch,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,DACHSER,,,,,EA,EA,EA,,Catalogue,COO,Cooling,,C00001,Craster Ltd - Suspense,03/11/2023,FLW,6.54,0.65,0.00,,,G,,"5,600.000000",0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.35,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,Autumn-Winter 2023
"12,183",BU_FH_003_GASKET TAPE,Component | Flow Heating Unit – Gasket Tape (25m Roll) Replacement Part,Active,True,0.00,E-Part,S-CE-**-***,Conference & Events,Internal,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8419810000,8419818090,EA,EA,EA,No MF Code,Component,HEA,Heating,United Kingdom,C00001,Craster Ltd - Suspense,20/05/2017,INR,0.00,1.28,,8,7,G,CBM,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,5056843401448,
"12,180",BU_FH_CONTROLLER,Controller | Flow Heating Unit – Controller Replacement part,Active,True,0.00,E-Part,S-CE-**-***,Conference & Events,Internal,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8419810000,8419818090,EA,EA,EA,,Component,HEA,Heating,United Kingdom,C00001,Craster Ltd - Suspense,20/05/2017,INR,0.00,14.51,,8,7,G,CBM,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,5056843401455,
"12,318",BU_FH_ROUND_FEET,Component | Flow Heating Unit – Round Anti Vibration Feet (bag of 40) Replacement Part,Active,True,0.00,E-Part,S-CE-**-***,Conference & Events,Internal,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8419810000,8419818090,EA,EA,EA,FF-009-P4X8B,Component,HEA,Heating,United Kingdom,C00001,Craster Ltd - Suspense,20/05/2017,INR,0.00,2.71,0.00,8,7,G,CBM,0.000000,0.00,0.00,0.000008,0.000008,0.000000,20.00,20.00,0.00,20.00,20.00,0.00,21.00,21.00,0.00,0.00,0.00,0.00,0.000283,0.000283,0.000000,0.000000,0.79,0.79,0.00,0.79,0.79,0.00,0.83,0.83,0.00,0.00,0.00,0.00,False,1000,False,,,5056843401462,
"12,182",BU_FH_SILICONE_HEAT_PAD,Component | Flow Heating Unit – Heat Pad Replacement Part,Active,True,0.00,E-Part,S-CE-**-***,Conference & Events,Internal,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8419810000,8419818090,EA,EA,EA,No MF Code,Component,HEA,Heating,United Kingdom,C00001,Craster Ltd - Suspense,20/05/2017,INR,0.00,6.73,0.00,8,7,G,CBM,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,5056843401479,
"13,071",BU_FH_WEILAND PLUG,Component | Flow Heating Unit – Weiland Male Panel Plug 92.032.9658.1 - 0.5-1.5mm,Active,True,0.00,E-Part,S-CE-**-***,Conference & Events,Flow,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8544490000,8544490000,EA,EA,EA,No MF code,Component,HEA,Heating,United Kingdom,C00001,Craster Ltd - Suspense,20/05/2017,FLW,0.00,0.70,0.00,8,7,G,CBM,0.000000,0.00,0.00,0.000000,0.000000,0.000000,5.00,5.00,0.00,5.00,5.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.20,0.20,0.00,0.20,0.20,0.00,0.20,0.20,0.00,0.00,0.00,0.00,False,1000,False,,,5056843401486,
"13,072",BU_FH_WEILAND SOCKET,Component | Flow Heating Unit – Weiland Female Panel Socket 92.031.9658.1 - 0.5-1.5mm,Active,True,0.00,E-Part,S-CE-**-***,Conference & Events,Flow,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8544490000,8544490000,EA,EA,EA,No MF code,Component,HEA,Heating,United Kingdom,C00001,Craster Ltd - Suspense,20/05/2017,FLW,0.00,0.71,0.00,8,7,G,CBM,0.000000,0.00,0.00,0.000000,0.000000,0.000000,5.00,5.00,0.00,5.00,5.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.20,0.20,0.00,0.20,0.20,0.00,0.20,0.20,0.00,0.00,0.00,0.00,False,1000,False,,,5056843401493,
"12,181",BU_FH00505_UNDER PLATE,Component | Flow Heating Unit – Under Plate Replacement part,Active,True,0.00,E-Part,S-CE-**-***,Conference & Events,Internal,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8419810000,8419818090,EA,EA,EA,No MF Code,Component,HEA,Heating,United Kingdom,C00001,Craster Ltd - Suspense,20/05/2017,INR,0.00,2.91,,8,7,G,CBM,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,5056843401509,
"8,057",BU_FH1103,Flow Heating Unit - Oak with Dekton Top - Variable Temperature (EU Type J - 3 Pin),No Purchases,True,10.00,O-Obsolete,S-FB-BU-FLW,Food & Beverage : Buffet : Flow,Flow,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8516605000,8516605000,EA,EA,EA,BU_FH1103_20170516_V1,Catalogue,HEA,Heating,United Kingdom,,,20/05/2017,FLW,0.00,44.32,,8,42,G,CBM,"7,875.000000","7,875.00","9,220.00",0.012919,0.012919,0.026300,530.00,530.00,645.00,325.00,325.00,370.00,75.00,75.00,110.00,17.36,17.36,20.33,0.460000,0.456231,0.928777,0.000000,20.87,20.87,25.39,12.80,12.80,14.57,12.80,2.95,4.33,1.00,1.00,0.00,False,1000,False,,,,
"12,179",BU_FH1103_002_DEKT,Component | Flow Heating Unit – Dekton Top replacement Part,Active,True,0.00,E-Part,S-CE-**-***,Conference & Events,Internal,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8516605000,8516605000,EA,EA,EA,No MF code,Component,HEA,Heating,United Kingdom,C00001,Craster Ltd - Suspense,20/05/2017,INR,0.00,10.48,,8,7,G,CBM,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,5056843401530,
"12,121",BU_FH11CONTROLLER,Flow Heating Unit – Controller Replacement,Active,True,0.00,E-Part,S-CE-**-***,Conference & Events,Internal,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8516605000,8516605000,EA,EA,EA,,Component,HEA,Heating,United Kingdom,C00001,Craster Ltd - Suspense,20/05/2017,INR,0.00,21.14,0.00,8,0,G,CBM,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,5056843401547,
"8,059",BU_FH11DEKTON,Flow Heating Unit - Dekton Top Replacement,Active,True,0.00,E-Part,S-CE-**-***,Conference & Events,Hospitality Services,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8516605000,8516605000,EA,EA,EA,,Component,HEA,Heating,United Kingdom,C00001,Craster Ltd - Suspense,20/05/2017,HSS,0.00,69.75,0.00,8,28,G,CBM,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,False,1000,False,,,5056843401554,
"8,060",BU_FH1201,Flow Heating Unit - Walnut with Dekton Top - Variable Temperature - (UK Type G),Active,True,21.00,O-Obsolete,S-FB-BU-FLW,Food & Beverage : Buffet : Flow,Flow,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8516605000,8516605000,EA,EA,EA,BU_FH1201_20170403_V2,Catalogue,HEA,Heating,United Kingdom,,,20/05/2017,FLW,0.00,44.32,,8,42,G,CBM,"7,875.000000","8,805.00","9,220.00",0.012919,0.024440,0.021063,530.00,650.00,590.00,325.00,376.00,357.00,75.00,100.00,100.00,17.36,19.41,20.33,0.456231,0.863091,0.743834,0.000000,20.87,25.59,23.23,12.80,14.80,14.06,2.95,3.94,3.94,1.00,1.00,0.00,True,1000,False,"1,030.00","1,030.00",5056843401561,
"12,482",BU_FH2101,Flow Heating Unit - Oak with Dekton Top - Variable Temperature (UK Type G),Active,False,,A-Category,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,DACHSER,,,841981,8419818090,EA,EA,EA,BU_FH2101_20170403_V2,Catalogue,HEA,Heating,,C00001,Craster Ltd - Suspense,20/05/2017,FLW,1.89,1.89,0.00,,,,,"7,875.000000",0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.36,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"12,483",BU_FH2102,Flow Heating Unit - Oak with Dekton Top - Variable Temperature (EU Type F - 2 Pin),Active,False,,A-Category,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,UK,,,841981,8419818090,EA,EA,EA,BU_FH2102_20170403_V2,Catalogue,HEA,Heating,,C00001,Craster Ltd - Suspense,20/05/2017,FLW,1.89,1.89,0.00,,,,,"7,875.000000",0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.36,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"12,484",BU_FH2103,Flow Heating Unit - Oak with Dekton Top - Variable Temperature (EU Type J - 3 Pin),No Purchases,False,,A-Category,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,UK,,,841981,8419818090,EA,EA,EA,BU_FH2103_20170403_V2,Catalogue,HEA,Heating,,C00001,Craster Ltd - Suspense,20/05/2017,FLW,1.89,1.89,0.00,,,,,"7,875.000000",0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.36,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"12,485",BU_FH2104,Flow Heating Unit - Oak with Dekton Top - Variable Temperature  (US Type B),Active,False,,A-Category,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,UK,,,841981,8419818090,EA,EA,EA,BU_FH2104_20170403_V2,Catalogue,HEA,Heating,,C00001,Craster Ltd - Suspense,20/05/2017,FLW,1.89,1.89,0.00,,,,,"7,875.000000",0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.36,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"12,486",BU_FH2105,Flow Heating Unit - Oak with Dekton Top - Variable Temperature (AUS Type I),Active,False,,A-Category,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,UK,,,841981,8419818090,EA,EA,EA,BU_FH2105_20170403_V2,Catalogue,HEA,Heating,,C00001,Craster Ltd - Suspense,20/05/2017,FLW,1.89,1.89,0.00,,,,,"7,875.000000",0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.36,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"12,487",BU_FH2201,Flow Heating Unit - Walnut with Dekton Top - Variable Temperature (UK Type G),Active,False,,A-Category,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,UK,,,841981,8419818090,EA,EA,EA,BU_FH2201_20170403_V2,Catalogue,HEA,Heating,,C00001,Craster Ltd - Suspense,20/05/2017,FLW,1.89,1.89,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"12,488",BU_FH2202,Flow Heating Unit - Walnut with Dekton Top - Variable Temperature (EU Type F - 2 Pin),Active,False,,A-Category,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,UK,,,841981,8419818090,EA,EA,EA,BU_FH2202_20170403_V2,Catalogue,HEA,Heating,,C00001,Craster Ltd - Suspense,20/05/2017,FLW,1.89,1.89,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"12,489",BU_FH2203,Flow Heating Unit - Walnut with Dekton Top - Variable Temperature (EU Type J - 3 Pin),Active,False,,A-Category,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,UK,,,841981,8419818090,EA,EA,EA,BU_FH2203_20170403_V2,Catalogue,HEA,Heating,,C00001,Craster Ltd - Suspense,20/05/2017,FLW,1.89,1.89,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"12,490",BU_FH2204,Flow Heating Unit - Walnut with Dekton Top - Variable Temperature  (US Type B),Active,False,,A-Category,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,UK,,,841981,8419818090,EA,EA,EA,BU_FH2204_20170403_V2,Catalogue,HEA,Heating,,C00001,Craster Ltd - Suspense,20/05/2017,FLW,1.89,1.89,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"12,491",BU_FH2205,Flow Heating Unit - Walnut with Dekton Top - Variable Temperature (AUS Type I),Active,False,,A-Category,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,UK,,,841981,8419818090,EA,EA,EA,BU_FH2205_20170403_V2,Catalogue,HEA,Heating,,C00001,Craster Ltd - Suspense,20/05/2017,FLW,1.89,1.89,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"12,458",BU_FH2301,Flow Heating Unit -Black  Oak with Dekton Top - Variable Temperature (UK Type G),Active,False,,A-Category,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,UK,,,841981,8419818090,EA,EA,EA,BU_FH2301_20170403_V2,Catalogue,HEA,Heating,,C00001,Craster Ltd - Suspense,20/05/2017,FLW,1.89,1.89,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"12,459",BU_FH2302,Flow Heating Unit - Black Oak with Dekton Top - Variable Temperature (EU Type F - 2 Pin),Active,False,,A-Category,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,UK,,,841981,8419818090,EA,EA,EA,BU_FH2302_20170403_V2,Catalogue,HEA,Heating,,C00001,Craster Ltd - Suspense,20/05/2017,FLW,1.89,1.89,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"12,460",BU_FH2303,Flow Heating Unit - Black Oak with Dekton Top - Variable Temperature (EU Type J - 3 Pin),Active,False,,A-Category,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,UK,,,841981,8419818090,EA,EA,EA,BU_FH2303_20170403_V2,Catalogue,HEA,Heating,,C00001,Craster Ltd - Suspense,20/05/2017,FLW,1.89,1.89,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"12,461",BU_FH2304,Flow Heating Unit - Black Oak with Dekton Top - Variable Temperature  (US Type B),Active,False,,A-Category,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,UK,,,841981,8419818090,EA,EA,EA,BU_FH2304_20170403_V2,Catalogue,HEA,Heating,,C00001,Craster Ltd - Suspense,20/05/2017,FLW,1.89,1.89,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"12,462",BU_FH2305,Flow Heating Unit - Black Oak with Dekton Top - Variable Temperature (AUS Type I),Active,False,,A-Category,B-**-**-***,Bundles/Packages,Flow,Non-Stock Item,False,Standard,STANDARD S,DEFAULT,UK,,,841981,8419818090,EA,EA,EA,BU_FH2305_20170403_V2,Catalogue,HEA,Heating,,C00001,Craster Ltd - Suspense,20/05/2017,FLW,1.89,1.89,0.00,,,,,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,,
"8,066",BU_FHBLACK,Flow Heating Unit Frame- Black - Matt Lacquer,Active,True,90.00,E-Part,S-FB-BU-FLW,Food & Beverage : Buffet : Flow,Flow,Component Part,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,4421999999,4421999999,EA,EA,EA,BU_FHBLACK_S2_20221129_R2,Component,HEA,Heating,Czech Republic,C00001,Craster Ltd - Suspense,20/05/2017,FLW,0.00,7.84,0.00,8,56,G,CBM,"1,160.000000","1,160.00",0.00,0.009129,0.032079,0.000000,530.00,555.00,,325.00,340.00,,53.00,170.00,,2.56,2.56,0.00,0.322388,1.132860,0.000000,0.000000,20.87,21.85,,12.80,13.39,,2.09,6.69,,3.00,,0.00,True,1000,False,679.00,,5056843401752,
"12,464",BU_FHBLACK110V,Flow Heating Unit - Black with Dekton Top (110V),Active,True,10.00,A-Category,S-FB-BU-FLW,Food & Beverage : Buffet : Flow,Flow,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8516605000,8516605000,EA,EA,EA,needs MF code,Catalogue,HEA,Heating,United Kingdom,C00001,Craster Ltd - Suspense,20/05/2017,FLW,0.00,1.78,0.00,8,72,G,CBM,"8,240.000000","8,240.00",0.00,0.010507,0.024440,0.021063,530.00,650.00,590.00,325.00,376.00,357.00,61.00,100.00,100.00,18.17,18.17,0.00,0.371052,0.863091,0.743834,0.000000,20.87,25.59,23.23,12.80,14.80,14.06,2.40,3.94,3.94,1.00,0.00,0.00,True,1000,False,"1,030.00","1,030.00",5056843401769,
"12,463",BU_FHBLACK230V,Flow Heating Unit - Black with Dekton Top (230V),Active,True,10.00,A-Category,S-FB-BU-FLW,Food & Beverage : Buffet : Flow,Flow,Finished Good,True,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8516605000,8516605000,EA,EA,EA,needs MF code,Catalogue,HEA,Heating,United Kingdom,C00001,Craster Ltd - Suspense,20/05/2017,FLW,0.00,1.78,0.00,8,72,G,CBM,"8,245.000000","8,635.00",0.00,0.010507,0.024440,0.021063,530.00,650.00,590.00,325.00,376.00,357.00,61.00,100.00,100.00,18.18,19.04,0.00,0.371052,0.863091,0.743834,0.000000,20.87,25.59,23.23,12.80,14.80,14.06,2.40,3.94,3.94,1.00,0.00,0.00,True,1000,False,"1,030.00","1,030.00",5056843401776,
"12,122",BU_FHDEKCON,Flow Heating Unit – Dekton and Controller Replacement,Active,True,0.00,E-Part,S-CE-**-***,Conference & Events,Flow,Finished Good,False,FIFO,STANDARD G,DEFAULT,DACHSER,D-MAIN,D-MAIN,8516605000,8516605000,EA,EA,EA,,Component,HEA,Heating,United Kingdom,C00001,Craster Ltd - Suspense,20/05/2017,FLW,0.00,32.40,,8,0,G,CBM,0.000000,0.00,0.00,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,False,1000,False,,,5056843401783,
